,Name,Price,Brand,Review counts,Review score,Product status,Company name,Link,RAM,RAM Type,Ratio RAM/€
1110,"Latitude 7280 i5-7300U - 4GB - 256GB-SSD - 12.5""FHD - W10P CMAR",285.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2355375-3247-dell-latitude-7280-i5-7300u-4gb-256gb-ssd-125-fhd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,4,RAM1,0.014035087719298246
1111,"Latitude E5570 WWAN i5-6300HQ - 8GB - 256SSD - 15.6""FHD - W10P",309.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2355371-3241-dell-latitude-e5570-wwan-i5-6300hq-8gb-256ssd-156-fhd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.025889967637540454
1112,"ProBook 640 G2 WWAN i5-6200U - 8GB - 256GB-SSD - RW - 14""FHD - COA",448.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2355362-3239-hp-probook-640-g2-wwan-i5-6200u-8gb-256gb-ssd-rw-14-fhd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.017857142857142856
1113,"EliteBook 850 G7 i5-10210U - 8GB - 256GB-SSD - 15.6""FHD - W10P CMAR",1073.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354890-3208-hp-elitebook-850-g7-i5-10210u-8gb-256gb-ssd-156-fhd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.007455731593662628
1114,"DELL 2in1 7390 i7-8650U - 16GB - 256GB-SSD - 13.3""FHD - W10P",579.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354847-3204-dell-dell-2in1-7390-i7-8650u-16gb-256gb-ssd-133-fhd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.027633851468048358
1115,"Latitude E7440 i5-4210U - 4GB - 128GB-SSD - 14""FHD - No COA",319.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354724-3180-dell-latitude-e7440-i5-4210u-4gb-128gb-ssd-14-fhd-no-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,4,RAM1,0.012539184952978056
1116,"640 G2 i7-6600U - 8GB - 256GB-SSD - DVDRW - 14""FHD - W10P",491.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354165-3107-hp-640-g2-i7-6600u-8gb-256gb-ssd-dvdrw-14-fhd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.016293279022403257
1117,"ProBook 640 G2 i7-6600U - 8GB - 256GB-SSD - DVDRW - 14""HD - W10P",442.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354161-3105-hp-probook-640-g2-i7-6600u-8gb-256gb-ssd-dvdrw-14-hd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.01809954751131222
1118,"Latitude 5490 i5-8350U - 8GB - 256GB-SSD - 14""FHD - W10P COA",432.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354134-3099-dell-latitude-5490-i5-8350u-8gb-256gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.018518518518518517
1119,"Latitude 7490 i5-7300U - 8GB - 256GB-SSD - 14""FHD - W10P COA",515.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354131-3097-dell-latitude-7490-i5-7300u-8gb-256gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.015533980582524271
1120,"Latitude E5580 i5-7440HQ - 16GB - 256GB-SSD - 15.6""HD - COA",461.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354125-3095-dell-latitude-e5580-i5-7440hq-16gb-256gb-ssd-156-hd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.03470715835140998
1121,"Latitude 5490 i5-8350U - 8GB - 256GB-SSD - 14""HD - W10P COA",559.68,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354100-3092-dell-latitude-5490-i5-8350u-8gb-256gb-ssd-14-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.014293882218410521
1122,"Latitude 5480 i5-7300U - 8GB - 256GB-SSD - 14""FHD - W10P COA",363.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354098-3089-dell-latitude-5480-i5-7300u-8gb-256gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.02203856749311295
1123,"Latitude 5480 i5-6440HQ - 8GB - 256GB-SSD - 14""FHD - W10P COA",363.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354088-3087-dell-latitude-5480-i5-6440hq-8gb-256gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.02203856749311295
1124,"Latitude 5480 i5-7300U - 8GB - 256GB-SSD - 14""HD - W10P COA",408.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354085-3085-dell-latitude-5480-i5-7300u-8gb-256gb-ssd-14-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.0196078431372549
1125,"Latitude 7480 i5-6300U - 8GB - 256GB-SSD - 14""HD - W10P COA",319.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354077-3079-dell-latitude-7480-i5-6300u-8gb-256gb-ssd-14-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.025078369905956112
1126,"Latitude 5480 i5-7440HQ - 8GB - 180GB-SSD - 14""HD - W10P CMAR",357.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354068-3075-dell-latitude-5480-i5-7440hq-8gb-180gb-ssd-14-hd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.022408963585434174
1127,"Latitude 7480 i5-6300U - 8GB - 256GB-SSD - 14""HD - W10P CMAR",328.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354066-3073-dell-latitude-7480-i5-6300u-8gb-256gb-ssd-14-hd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.024390243902439025
1128,"Latitude 5480 i5-7440HQ - 8GB - 128GB-SSD - 14""HD - W10P CMAR",353.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354065-3071-dell-latitude-5480-i5-7440hq-8gb-128gb-ssd-14-hd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.0226628895184136
1129,"Latitude 7280 i5-6300U - 8GB - 256GB-SSD - 12.5""HD - W10P CMAR",267.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354064-3069-dell-latitude-7280-i5-6300u-8gb-256gb-ssd-125-hd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.0299625468164794
1130,"Latitude E7450 i5-5300U - 8GB - 256GB-SSD - 14""HD - W10P CMAR",370.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2353532-3052-dell-latitude-e7450-i5-5300u-8gb-256gb-ssd-14-hd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.021621621621621623
1131,"i5 840 G8 i5-1135G7 - 8GB - 256GB-NVMe - 14""FHD - W10P",1218.26,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2353253-3008-hp-i5-840-g8-i5-1135g7-8gb-256gb-14-fhd-w10p64b-demo.html#/4-grado-demo,8,RAM1,0.006566742731436639
1132,"640 G2 i5-6300U - 16GB - 256GB-SSD - DVDRW - 14""FHD - W10P",370.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2353245-3000-hp-640-g2-i5-6300u-16gb-256gb-ssd-dvdrw-14-fhd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.043243243243243246
1133,"EliteBook Folio 1040 G2 WWAN i5-5200U - 4GB - 256GB-SSD - 14""HD+ - W8P COA",414.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2353142-2986-hp-elitebook-folio-1040-g2-wwan-i5-5200u-4gb-256gb-ssd-14-hd-w8p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,4,RAM1,0.00966183574879227
1134,"ThinkPad T540p i7-4600M - 8GB - 180GB-SSD - DVDRW - 15.6""HD - W10P",432.0,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352993-2971-lenovo-thinkpad-t540p-i7-4600m-8gb-180gb-ssd-dvdrw-156-hd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.018518518518518517
1135,"EliteBook 840 G2 WWAN i5-5300U - 8GB - 256GB-SSD - 14""HD+ - W10P",448.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352890-2959-hp-elitebook-840-g2-wwan-i5-5300u-8gb-256gb-ssd-14-hd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.017857142857142856
1136,"650 G3 i5-7200U - 8GB - 256GB-SSD - DVDRW - 15.6""FHD - W10P",684.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352852-2957-hp-650-g3-i5-7200u-8gb-256gb-ssd-dvdrw-156-fhd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.011695906432748537
1137,"Latitude 7280 i5-6300U - 8GB - 128GB-SSD - 12.5""HD - W10P COA",327.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352727-2945-dell-latitude-7280-i5-6300u-8gb-128gb-ssd-125-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.024464831804281346
1138,"Latitude 5480 i5-6300U - 8GB - 256GB-SSD - 14""HD - W10P COA",291.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352725-2943-dell-latitude-5480-i5-6300u-8gb-256gb-ssd-14-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.027491408934707903
1139,"Latitude 7480 i5-7300U - 8GB - 256GB-SSD - 14""FHD - W10P COA",356.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352714-2941-dell-latitude-7480-i5-7300u-8gb-256gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.02247191011235955
1140,"Latitude E5470 i5-6300U - 8GB - 256GB-SSD - 14""FHD - W10P COA",315.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352713-2939-dell-latitude-e5470-i5-6300u-8gb-256gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.025396825396825397
1141,"ProBook 450 G6 i5-8265U - 8GB - 256GB-SSD - 15.6""HD - W10P CMAR",772.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352658-2925-hp-probook-450-g6-i5-8265u-8gb-256gb-ssd-156-hd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.010362694300518135
1142,"Latitude E5570 WWAN i5-6300U - 8GB - 512SSD - 15.6""FHD - W10P",645.7,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352487-2881-dell-latitude-e5570-wwan-i5-6300u-8gb-512ssd-156-fhd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.012389654638376954
1143,"ZBook 17 G3 i7-6820HQ - 32GB - 512GB-SSD - 17.3""FHD - W10P",671.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/workstation/2352424-2874-hp-zbook-17-g3-i7-6820hq-32gb-512gb-ssd-173-fhd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,32,RAM3,0.04769001490312966
1144,"XPS 13 9310 i7-1185G7 - 16GB - 512SSD - 13.4""WUXGA - COA",1194.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352268-2844-dell-xps-13-9310-i7-1185g7-16gb-512ssd-134-wuxga-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.01340033500837521
1145,"XPS 13 9310 i7-1185G7 - 16GB - 512SSD - 13.4""WUXGA - COA",1159.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352266-2842-dell-xps-13-9310-i7-1185g7-16gb-512ssd-134-wuxga-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.013805004314063849
1146,XPS 13 9310 2-in-1 i7-1165G7 - 16GB - 256SSD - W10P,1199.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352261-2840-dell-xps-13-9310-2-in-1-i7-1165g7-16gb-256ssd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.013344453711426188
1147,XPS 13 9310 2-in-1 i7-1165G7 - 16GB - 256SSD - W10P,1199.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352258-2838-dell-xps-13-9310-2-in-1-i7-1165g7-16gb-256ssd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.013344453711426188
1148,"XPS 13 9310 i7-1165G7 - 16GB - 512GB-SSD - 13.4""UHD+ - COA",1243.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352192-2832-dell-xps-13-9310-i7-1165g7-16gb-512gb-ssd-134-uhd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.012872083668543845
1149,"XPS 13 9300 i7-1065G7 - 16GB - 256SSD - 13.4""WUXGA - COA",1007.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352183-2830-dell-xps-13-9300-i7-1065g7-16gb-256ssd-134-wuxga-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.015888778550148957
1150,"XPS 13 9310 i5-1135G7 - 8GB - 256SSD - 13.4""WUXGA - W10P",988.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352146-2826-dell-xps-13-9310-i5-1135g7-8gb-256ssd-134-wuxga-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.008097165991902834
1151,"XPS 13 7390 i5-10210U - 8GB - 256GB-SSD - 13.3""FHD - W10P",728.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352138-2824-dell-xps-13-7390-i5-10210u-8gb-256gb-ssd-133-fhd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.01098901098901099
1152,"XPS 13 7390 i7-10510U - 8GB - 512GB-SSD - 13.3""FHD - W10P",851.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352129-2822-dell-xps-13-7390-i7-10510u-8gb-512gb-ssd-133-fhd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.009400705052878966
1153,"XPS 13 7390 2-in-1 i7-1065G7 - 16GB - 512SSD - 13.4""UHD+",870.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352123-2820-dell-xps-13-7390-2-in-1-i7-1065g7-16gb-512ssd-134-uhd-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.01839080459770115
1154,"XPS 13 9300 i7-1065G7 - 8GB - 256SSD - 13.4""WUXGA - W10P",1048.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2352121-2818-dell-xps-13-9300-i7-1065g7-8gb-256ssd-134-wuxga-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.007633587786259542
1155,"Latitude 7480 i5-6300U - 8GB - 256GB-SSD - 14""FHD - W10P COA",346.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351618-2754-dell-latitude-7480-i5-6300u-8gb-256gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.023121387283236993
1156,"Latitude 7480 WWAN i5-7300U - 8GB - 256GB-SSD - 14""FHD - COA",594.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351599-2746-dell-latitude-7480-wwan-i5-7300u-8gb-256gb-ssd-14-fhd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.013468013468013467
1157,"Latitude 7480 WWAN i7-7600U - 8GB - 256GB-SSD - 14""HD - COA",657.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351596-2744-dell-latitude-7480-wwan-i7-7600u-8gb-256gb-ssd-14-hd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.0121765601217656
1158,"Latitude 7480 i5-7300U - 8GB - 512GB-SSD - 14""FHD - W10P COA",602.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351592-2742-dell-latitude-7480-i5-7300u-8gb-512gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.013289036544850499
1159,"Latitude 7480 i5-7300U - 8GB - 256GB-SSD - 14""HD - W10P COA",551.37,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351587-2741-dell-latitude-7480-i5-7300u-8gb-256gb-ssd-14-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.014509313165388033
1160,"Latitude 7280 i5-7300U - 8GB - 256GB-SSD - 12.5""FHD - W10P COA",571.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351585-2738-dell-latitude-7280-i5-7300u-8gb-256gb-ssd-125-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.014010507880910683
1161,"Latitude 7480 i7-7600U - 16GB - 512GB-SSD - 14""FHD - W10P COA",715.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351583-2736-dell-latitude-7480-i7-7600u-16gb-512gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.022377622377622378
1162,"Latitude 5480 WWAN i5-7300U - 8GB - 256GB-SSD - 14""FHD - COA",579.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351574-2734-dell-latitude-5480-wwan-i5-7300u-8gb-256gb-ssd-14-fhd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.013816925734024179
1163,"Latitude 5480 i5-7300U - 8GB - 128GB-SSD - 14""FHD - W10P COA",546.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351562-2732-dell-latitude-5480-i5-7300u-8gb-128gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.014652014652014652
1164,"Latitude 5480 i5-7440HQ - 8GB - 256GB-SSD - 14""FHD - W10P COA",562.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351557-2730-dell-latitude-5480-i5-7440hq-8gb-256gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.014234875444839857
1165,"Latitude 5480 i5-6440HQ - 8GB - 500GB - 14""FHD - W10P COA",537.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351556-2728-dell-latitude-5480-i5-6440hq-8gb-500gb-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.0148975791433892
1166,"Latitude 5480 WWAN i5-7440HQ - 8GB - 256GB-SSD - 14""FHD - COA",579.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351555-2726-dell-latitude-5480-wwan-i5-7440hq-8gb-256gb-ssd-14-fhd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.013816925734024179
1167,"Latitude 5480 i5-7200U - 8GB - 500GB - 14""HD - W10P COA",511.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351554-2724-dell-latitude-5480-i5-7200u-8gb-500gb-14-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.015655577299412915
1168,"Latitude 7480 i5-7300U - 8GB - 256GB-SSD - 14""FHD - W10P COA",576.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351553-2722-dell-latitude-7480-i5-7300u-8gb-256gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.013888888888888888
1169,"Latitude 5480 i5-6300U - 8GB - 500GB - 14""HD - W10P COA",511.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351551-2720-dell-latitude-5480-i5-6300u-8gb-500gb-14-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.015655577299412915
1170,"Latitude 5480 i5-6300U - 8GB - 128GB-SSD - 14""HD - W10P COA",520.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351550-2718-dell-latitude-5480-i5-6300u-8gb-128gb-ssd-14-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.015384615384615385
1171,"Latitude 5480 i5-6300U - 8GB - 500GB - 14""FHD - W10P COA",537.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351549-2716-dell-latitude-5480-i5-6300u-8gb-500gb-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.0148975791433892
1172,"Latitude E7270 i5-6300U - 16GB - 512GB-SSD - 12.5""FHD - COA",572.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351540-2712-dell-latitude-e7270-i5-6300u-16gb-512gb-ssd-125-fhd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.027972027972027972
1173,"Latitude E7270 i5-6200U - 16GB - 128GB-SSD - 12.5""FHD - COA",529.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351539-2710-dell-latitude-e7270-i5-6200u-16gb-128gb-ssd-125-fhd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.030245746691871456
1174,"Latitude E7270 i5-6300U - 8GB - 128GB-SSD - 12.5""FHD - W10P COA",504.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351532-2706-dell-latitude-e7270-i5-6300u-8gb-128gb-ssd-125-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.015873015873015872
1175,"Latitude E7470 i5-6300U - 8GB - 128GB-SSD - 14""HD - W10P COA",484.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351531-2704-dell-latitude-e7470-i5-6300u-8gb-128gb-ssd-14-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.01652892561983471
1176,"ZBook 15 G4 i7-7820HQ - 8GB - 512GB-SSD - 15.6""FHD - W10P",764.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/workstation/2351496-2696-hp-zbook-15-g4-i7-7820hq-8gb-512gb-ssd-156-fhd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.010471204188481676
1177,"15u ZBook 15U G3 i7-6600U - 8GB - 256GB-SSD - 15.6""FHD - W10P",643.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/workstation/2351312-2678-hp-15u-zbook-15u-g3-i7-6600u-8gb-256gb-ssd-156-fhd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.012441679626749611
1178,"ZBook 15 G3 i7-6820HQ - 32GB - 512GB-SSD - 15.6""FHD - W10P",777.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/workstation/2351250-2672-hp-zbook-15-g3-i7-6820hq-32gb-512gb-ssd-156-fhd-w10p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,32,RAM3,0.04118404118404118
1179,"i5 430 G6 i5-8265U - 8GB - 128GB-SSD - 13.3""FHD - W10P CMAR",737.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351154-2664-hp-i5-430-g6-i5-8265u-8gb-128gb-ssd-133-fhd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.010854816824966078
1180,"i3 430 G5 i5-8250U - 8GB - 128GB-SSD - 13.3""FHD - W10P CMAR",652.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351144-2658-hp-i3-430-g5-i5-8250u-8gb-128gb-ssd-133-fhd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.012269938650306749
1181,"i5 640 G5 i5-8265U - 8GB - 256GB-SSD - 14""FHD - W10P CMAR",850.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2351139-2656-hp-i5-640-g5-i5-8265u-8gb-256gb-ssd-14-fhd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.009411764705882352
